MJD;Magnitude;Error;Facility;Filter;Observer
51584.231199999806;15.335;0.217;2MASS;2MASS(K);2MASS
51584.231199999806;16.073;0.136;2MASS;2MASS(J);2MASS
51584.231199999806;15.241;0.155;2MASS;2MASS(H);2MASS
56895.01586999977;18.09;0.027758756035343456;Gaia Alerts;GSA(G);Gaia Alerts
56973.249419999775;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
56988.32645000005;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57026.70758000016;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
57051.70072000008;17.92;0.025072636247771216;Gaia Alerts;GSA(G);Gaia Alerts
57051.77473000018;18.08;0.027593068558175116;Gaia Alerts;GSA(G);Gaia Alerts
57123.4961600001;18.07;0.027428370042473765;Gaia Alerts;GSA(G);Gaia Alerts
57191.66073000012;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57223.39992000023;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
57251.96343;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57291.17024999997;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57307.6724299998;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
57349.289840000216;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
57365.79208000004;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
57402.753039999865;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57430.493300000206;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
57430.56730000023;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
57459.986159999855;18.01;0.02646061902852951;Gaia Alerts;GSA(G);Gaia Alerts
57503.47085999977;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57524.28326679615;17.477017092957535;0.006205236443605089;DECAPS;DECAPS(i);DECAPS
57524.28326679615;17.131487030846856;0.006186869108939226;DECAPS;DECAPS(z);DECAPS
57524.28326679615;19.174733334827444;0.007820775201551776;DECAPS;DECAPS(g);DECAPS
57524.28326679615;18.002222692713843;0.007623210560284444;DECAPS;DECAPS(r);DECAPS
57528.29968000017;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57528.475829999894;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57602.765149999876;18.09;0.027758756035343456;Gaia Alerts;GSA(G);Gaia Alerts
57628.507869999856;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
57668.885410000104;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
57668.95941000013;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
57683.88841000013;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57683.96242000023;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57725.155150000006;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
57743.405910000205;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57779.049380000215;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57809.59421999985;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
57809.66822999995;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
57837.41600999981;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
57837.59218000015;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
57882.827010000125;18.09;0.027758756035343456;Gaia Alerts;GSA(G);Gaia Alerts
57882.90102000022;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57908.903880000114;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
57909.08002000023;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
57909.154039999936;18.05;0.027101916318908473;Gaia Alerts;GSA(G);Gaia Alerts
58005.03487000009;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58005.10888000019;18.09;0.027758756035343456;Gaia Alerts;GSA(G);Gaia Alerts
58046.30587999988;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58060.48527000006;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
58060.55928000016;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58101.00490000006;18.16;0.028946762641760344;Gaia Alerts;GSA(G);Gaia Alerts
58121.42970999982;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58121.50371999992;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58189.389359999914;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
58215.71506999992;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58261.625779999886;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58261.69977999991;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
58289.62535999995;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
58324.183540000115;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58360.829049999826;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58360.903059999924;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
58381.32751000021;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58381.40151999984;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58423.02117000008;17.88;0.024479356661960657;Gaia Alerts;GSA(G);Gaia Alerts
58437.27456999989;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58437.34857999999;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58476.974549999926;18.08;0.027593068558175116;Gaia Alerts;GSA(G);Gaia Alerts
58532.02515000012;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58532.20130999992;18.06;0.027264654585290062;Gaia Alerts;GSA(G);Gaia Alerts
58569.2597099999;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58569.43587000016;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58569.509879999794;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58594.440099999774;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58594.51410999987;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58639.92420999985;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58639.99821999995;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58669.74300999986;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58684.05680999998;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58718.295630000066;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
58718.36963000009;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
58756.86118000001;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58756.935190000106;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
58781.6395899998;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
58781.7135999999;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58781.889760000166;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
58825.28818000015;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58825.46433999995;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
58853.331879999954;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
58882.634930000175;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
58882.81110000005;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58937.17065999983;18.14;0.028602236939542832;Gaia Alerts;GSA(G);Gaia Alerts
58937.24468;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
58979.78470000019;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
59036.398630000185;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
59036.47263999982;18.08;0.027593068558175116;Gaia Alerts;GSA(G);Gaia Alerts
59092.5774699999;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
59092.651469999924;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
59112.90014000004;18.15;0.028773984147356668;Gaia Alerts;GSA(G);Gaia Alerts
59154.519530000165;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
59154.59353000019;18.13;0.02843151486273759;Gaia Alerts;GSA(G);Gaia Alerts
59169.02303999988;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
59208.47336999979;18.06;0.027264654585290062;Gaia Alerts;GSA(G);Gaia Alerts
59231.29318000004;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
59263.7004300002;18.08;0.027593068558175116;Gaia Alerts;GSA(G);Gaia Alerts
59263.774439999834;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
59301.184900000226;18.06;0.027264654585290062;Gaia Alerts;GSA(G);Gaia Alerts
59301.25889999978;18.12;0.028261811798101638;Gaia Alerts;GSA(G);Gaia Alerts
59326.18934000004;18.11;0.028093121663317743;Gaia Alerts;GSA(G);Gaia Alerts
59326.43949999986;18.07;0.027428370042473765;Gaia Alerts;GSA(G);Gaia Alerts
59371.67345000012;18.08;0.027593068558175116;Gaia Alerts;GSA(G);Gaia Alerts
59371.74745000014;18.1;0.02792543841237342;Gaia Alerts;GSA(G);Gaia Alerts
59401.66778999986;18.03;0.02677934806259709;Gaia Alerts;GSA(G);Gaia Alerts
59401.74178999988;18.02;0.026619506511518388;Gaia Alerts;GSA(G);Gaia Alerts
59432.90463999985;17.96;0.025680294506673508;Gaia Alerts;GSA(G);Gaia Alerts
59489.117769999895;17.7;0.021978598727848277;Gaia Alerts;GSA(G);Gaia Alerts
59489.19176999992;17.66;0.02145853159884375;Gaia Alerts;GSA(G);Gaia Alerts
59530.883289999794;17.16;0.015907429237502196;Gaia Alerts;GSA(G);Gaia Alerts
59546.06234000018;16.95;0.01548816618912481;Gaia Alerts;GSA(G);Gaia Alerts
59546.13634999981;16.96;0.01555965631605075;Gaia Alerts;GSA(G);Gaia Alerts
59556.3488269;16.49323524085324;0.028525198970523098;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59556.3505193;16.490469909095637;0.028093227847537712;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59557.7186489;16.53041605775598;0.024475196240834225;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59557.7203528;16.52233578743658;0.023827117941145236;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59558.2869963;16.533389649255067;0.028638409163221374;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59558.2886769;16.51514027142088;0.028022324052274665;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59559.0617951;16.56064631935009;0.021718351961210754;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59559.063499;16.557259433601125;0.021409545121358044;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59560.6666816;16.56171868427933;0.03184329009945034;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59560.6683872;16.54300788849236;0.03917403869922006;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59561.6600485;16.604344601821435;0.025846875908184522;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59561.6617309;16.592291945627405;0.02771764721624652;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59561.6634366;16.59733990035894;0.024754432365693885;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59580.072348;17.838;0.094;ATLAS;ATLAS(o);ATLAS
59580.089405;17.997;0.107;ATLAS;ATLAS(o);ATLAS
59580.09346;19.03;0.359;ATLAS;ATLAS(o);ATLAS
59580.093926;18.205;0.185;ATLAS;ATLAS(o);ATLAS
59580.101397;19.445;0.627;ATLAS;ATLAS(o);ATLAS
59583.36340274988;19.92183874729794;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59583.36340274988;19.930062521378442;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59583.36447917996;21.12890919126232;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59583.36447917996;21.14540840353675;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59583.36667823978;18.907440692586228;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59583.36667823978;18.898613766043105;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59584.34193000011;17.54;0.01997100866028184;Gaia Alerts;GSA(G);Gaia Alerts
59584.51808999991;17.51;0.019615527877010864;Gaia Alerts;GSA(G);Gaia Alerts
59584.51809999999;17.51;0.019615527877010864;Gaia Alerts;GSA(G);Gaia Alerts
59585.36498842016;20.219189725149356;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36498842016;20.21250086219384;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36642361013;20.50125480919881;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36642361013;20.509213507390342;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36788192019;17.018395304745766;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36788192019;17.034698874878977;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36930557992;19.936672764249046;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59585.36930557992;19.9287997828785;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.044171;18.972;0.217;ATLAS;ATLAS(c);ATLAS
59586.081861;18.633;0.154;ATLAS;ATLAS(c);ATLAS
59586.087006;19.057;0.214;ATLAS;ATLAS(c);ATLAS
59586.089802;19.228;0.253;ATLAS;ATLAS(c);ATLAS
59586.36475693993;17.875962049958776;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.36475693993;17.86673070574183;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.365844939835;17.81801690073506;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.365844939835;17.824901079214612;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.36712964997;19.581441008035526;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.36712964997;19.57582266552153;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.3685532501;19.408866931253304;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.3685532501;19.40140534812316;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.37002312997;19.154593021176144;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.37002312997;19.17046276799873;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.371446759906;18.8482372617926;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59586.371446759906;18.860383108255654;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36554398993;18.842449176845083;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36554398993;18.843855879020605;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36606481997;24.574488738212146;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36606481997;24.57398649503035;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36662039021;23.265771356477504;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36662039021;23.264579699646642;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36790511012;21.083765991610555;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.36790511012;17.725057011387154;0.21104933547294163;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.368599529844;24.169148785052506;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.368599529844;24.16562946396843;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.369328709785;20.140509081951677;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.369328709785;20.134885666573176;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.37078701984;20.720257715407197;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.37078701984;20.728732075329088;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.37148150988;26.209635843793663;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.37148150988;26.189358815853453;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.37221064977;23.370445314440786;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59587.37221064977;23.365345590956903;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59590.5916773;17.058587527513048;0.025596428893125592;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59590.5937425;17.04558797638637;0.03477681621036388;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59593.0317657;17.056938522820417;0.02487843618165507;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59593.0338058;17.07660071213608;0.02358329722872212;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59593.06799;19.125;0.257;ATLAS;ATLAS(o);ATLAS
59593.075975;19.131;0.254;ATLAS;ATLAS(o);ATLAS
59593.085645;17.892;0.065;ATLAS;ATLAS(o);ATLAS
59593.36898148013;18.38717998795226;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.36898148013;18.34093939831083;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37006946979;21.95136235173149;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37006946979;21.980889688069908;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37135419017;21.838510512527872;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37135419017;21.827782161249498;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37278934987;26.22268043238336;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37278934987;26.20855707309604;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37425926002;16.61108470548106;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37425926002;16.612175656792118;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37568286015;20.4195725438724;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59593.37568286015;20.40515469066723;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37208333984;17.8777648653412;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37208333984;17.883636628103233;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37336804997;19.337508827256276;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37336804997;19.31903076965156;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37480321014;21.137558001622686;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37480321014;21.129404918375972;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37768519018;20.086399649151826;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59596.37768519018;20.101649363362256;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.09979;19.913;0.802;ATLAS;ATLAS(o);ATLAS
59597.37276622979;22.59272533567597;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37276622979;22.614015871536928;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37405093992;21.426881257228118;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37405093992;21.436541194196163;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37547454005;19.890822943253518;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37547454005;19.914717019021673;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37693285989;16.583982344399896;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37693285989;16.571626116294354;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37835648982;16.215967942764927;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59597.37835648982;16.25724270730246;-1.0;CPCS;B(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37243056018;17.713655131110382;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37243056018;17.703060103331747;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37351850001;15.944067562035988;0.35146518185466896;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37351850001;20.272689156645054;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37480321014;19.31485599105661;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37480321014;19.328719569366505;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37622686988;20.08307684673434;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59599.37622686988;20.076676180714557;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59602.9310277;17.205691244145655;0.035552442884072055;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59604.37348377984;19.08657161602222;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59604.37348377984;19.093441547383335;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59604.37476853002;19.42228655103256;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59604.37476853002;19.420345492168043;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59604.931527;17.216072438083977;0.036050121491672374;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59604.933567;17.211238741866097;0.03322427320255567;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59605.37310185982;18.426482647616577;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37310185982;18.424850480970044;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37418982014;18.074477920287343;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37418982014;18.074922780158328;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37547454005;19.739014914689296;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37547454005;18.07300730630337;0.14242755578926863;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37689814018;18.174286529404423;0.16153129290656285;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59605.37689814018;19.874134173142142;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.1718507;17.19753514871698;0.03407903770891159;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59606.1738909;17.214420818744586;0.03348774244125752;CPCS;i(GaiaSP);LCOGT1m, Kris Rybicki
59606.383483800106;16.340705623133545;0.31835804078754903;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.383483800106;17.194293095672794;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.38457175996;16.996344852882526;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.38457175996;17.000990618726764;-1.0;CPCS;I(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.38585647987;17.619586210983144;0.2661546096024282;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.38585647987;18.561335527061853;-1.0;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
59606.387280109804;17.637559719517846;0.3125907283334853;CPCS;V(GaiaSP);ROAD_FLI-KAF-16803, Przemek Mikolajczyk
